2021-03-17,1703,253
2021-03-18,2325,409
2021-03-19,2295,407
2021-03-20,1748,310
2021-03-21,1765,262
2021-03-22,2236,358
2021-03-23,2177,385
2021-03-24,2505,511
2021-03-25,2241,423
2021-03-26,2304,367
2021-03-27,2113,400
2021-03-28,1857,302
2021-03-29,2970,638
2021-03-30,2298,427
2021-03-31,2798,583
2021-04-01,3265,782
2021-04-02,2706,589
2021-04-03,2292,462
2021-04-04,1907,332
2021-04-05,1962,375
2021-04-06,2823,580
2021-04-07,2676,531
2021-04-08,2439,508
2021-04-09,1829,281
2021-04-10,1752,310
2021-04-11,1945,371
2021-04-12,2268,457
2021-04-13,2198,411
2021-04-14,2657,507
2021-04-15,2557,647
2021-04-16,2576,616
2021-04-17,2009,401
2021-04-18,2768,511
2021-04-19,2654,607
2021-04-20,2240,507
2021-04-21,1939,433
2021-04-22,2128,464
2021-04-23,2105,413
2021-04-24,1823,324
2021-04-25,1761,295
2021-04-26,2344,466
2021-04-27,1973,321
2021-04-28,1775,375
2021-04-29,2732,262
2021-04-30,1871,280
2021-05-01,1629,237
2021-05-02,1658,292
2021-05-03,1523,238
2021-05-04,1867,366
2021-05-05,1979,321
2021-05-06,2175,379
2021-05-07,1770,274
2021-05-08,1633,263
2021-05-09,1706,298
2021-05-10,1990,377
2021-05-11,1880,313
2021-05-12,2957,566
2021-05-13,3827,807
2021-05-14,4493,1223
2021-05-15,19055,8176
2021-05-16,11153,4162
2021-05-17,18137,7593
2021-05-18,23700,9917
2021-05-19,12545,4633
2021-05-20,10676,3775
2021-05-21,10663,3672
2021-05-22,6371,2266
2021-05-23,5475,1722
2021-05-24,5875,1882
2021-05-25,5623,1734
2021-05-26,9279,3761
2021-05-27,7300,2510
2021-05-28,9363,3684
2021-05-29,5608,1981
2021-05-30,8893,3503
2021-05-31,4229,952
2021-06-01,2890,569
2021-06-02,4474,1053
2021-06-03,7804,2220
2021-06-04,5406,1396
2021-06-05,3903,1013
2021-06-06,2949,705
2021-06-07,3546,836
2021-06-08,8029,1413
2021-06-09,20765,4893
2021-06-10,15499,2616
2021-06-11,11837,2213
2021-06-12,4831,942
2021-06-13,5264,1244
2021-06-14,5730,954
2021-06-15,5530,925
2021-06-16,6886,1682
2021-06-17,5528,1016
2021-06-18,4341,600
2021-06-19,5097,1314
2021-06-20,3611,507
2021-06-21,5574,1654
2021-06-22,5297,899
2021-06-23,4955,755
2021-06-24,4205,509
2021-06-25,6933,1721
2021-06-26,8102,2439
2021-06-27,9773,2865
2021-06-28,11251,3127
2021-06-29,8553,1843
2021-06-30,7647,775
2021-07-01,3819,374
2021-07-02,2645,299
2021-07-03,2368,257
2021-07-04,2667,323
2021-07-05,3138,333
2021-07-06,3829,628
2021-07-07,3638,491
2021-07-08,3169,393
2021-07-09,2229,261
2021-07-10,1807,201
2021-07-11,1916,200
2021-07-12,2491,297
2021-07-13,2290,296
2021-07-14,2105,215
2021-07-15,2926,366
2021-07-16,2221,232
2021-07-17,2074,226
2021-07-18,1774,192
2021-07-19,2457,314
2021-07-20,2836,435
2021-07-21,2484,329
2021-07-22,2200,263
2021-07-23,7226,484
2021-07-24,2347,342
2021-07-25,2006,277
2021-07-26,2426,368
2021-07-27,2254,318
2021-07-28,2048,301
2021-07-29,2149,275
2021-07-30,2313,317
2021-07-31,2310,250
2021-08-01,2558,454
2021-08-02,2382,295
2021-08-03,2287,271
2021-08-04,2570,270
2021-08-05,2220,264
2021-08-06,4257,435
2021-08-07,2708,393
2021-08-08,2483,322
2021-08-09,2527,314
2021-08-10,2553,338
2021-08-11,2965,421
2021-08-12,2461,311
2021-08-13,2285,244
2021-08-14,2212,297
2021-08-15,1955,222
2021-08-16,2771,369
2021-08-17,2476,303
2021-08-18,2203,265
2021-08-19,2213,254
2021-08-20,3854,407
2021-08-21,2232,332
2021-08-22,2330,318
2021-08-23,2852,384
2021-08-24,2587,326
2021-08-25,2666,383
2021-08-26,3221,499
2021-08-27,6829,1096
2021-08-28,5269,901
2021-08-29,9293,1941
2021-08-30,12520,2563
2021-08-31,17970,3806
2021-09-01,14908,2886
2021-09-02,8199,1622
2021-09-03,6635,1306
2021-09-04,4929,933
2021-09-05,5444,1115
2021-09-06,6238,1221
2021-09-07,10226,2174
2021-09-08,12970,3073
2021-09-09,6631,990
2021-09-10,6073,863
2021-09-11,5679,878
2021-09-12,5783,930
2021-09-13,6180,881
2021-09-14,5634,889
2021-09-15,6874,1092
2021-09-16,6235,925
2021-09-17,4624,627
2021-09-18,6129,1106
2021-09-19,7089,1262
2021-09-20,5841,892
2021-09-21,5784,1104
2021-09-22,6068,842
2021-09-23,5430,913
2021-09-24,6567,924
2021-09-25,7510,1144
2021-09-26,6776,1221
2021-09-27,7566,1116
2021-09-28,11168,1927
2021-09-29,7340,946
2021-09-30,6478,857
2021-10-01,3967,451
2021-10-02,3601,457
2021-10-03,4068,469
2021-10-04,4016,500
2021-10-05,4220,506
